1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
2021/06/03 8:46:43 pm EET,ja,,"Die Vorteile kann ich nicht sehen, da bei uns am Land die Entfernungen für Elektrofahrzeuge zu groß sind und tagsüber sowieso niemand zu Hause ist.",,"Bei uns gibt es keine Bürgersteig, die solch ein Roboter nutzen könnte und auf der Landstraße wäre mir das Unfallrisiko durch einen Roboter zu hoch.",,"ja, deshalb müssen auch schwere Pakete befördert werden können.","Mangelnde Reichweite, die Drohne müsste 30 kg Pakete ja mindestens 80 km transportieren können und das noch für nur einen Kunden. ","ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin","Ich muss die Pakete immer mit dem Kfz (Verbrenner) abholen, da die nächste erreichbare Pakstation 8 km Entfert ist.",,,Völlig unbrauchbar,2,5,4,1,3,Ist am Land die einzige halbwegs praktikable Lösung. ,ganz nett,männlich,46-55,Vollzeit,4+,96,ländlich,Facebook
2021/06/03 8:47:32 pm EET,außerordentlich,"0,51 - 1,00 Euro",,um die Preise für die Paketauslieferung zu senken,,um die Preise für die Paketauslieferung zu senken,"nein, weil meine Pakete nie so viel wiegen",,"ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu zwei Tagen,,2,1,,2,,,gut,weiblich,66+,Teilzeit,01-Feb,44,städtisch,andere Social Media
2021/06/03 8:47:52 pm EET,ja,"1,51 - 2,00 Euro",,,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, deshalb müssen auch schwere Pakete befördert werden können.",,,,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",länger als eine Woche,,1,5,1,3,1,,brauche ich nicht,weiblich,56-65,Vollzeit,03-Apr,45,städtisch,Twitter;andere Social Media
2021/06/03 8:48:03 pm EET,ja,"1,01 - 1,50 Euro",,um Bildungsangebote für prekär Beschäftigte zu unterstützen,,,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,,"Der Nachteil bei Fahrzeugen mit Verbrennungsmotor kommt nur zum tragen, wenn die Fahrt ausschließlich wegen des Paketes unternommen wird. Wird die Fahrt mit einem Einkauf in einem in der Nähe liegenden Einkaufszentrums oder Supermarkt verbunden entfällt das.","ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,"Manchmal muss es schnell gehen. Die Sammellieferung sollte Standard sein und die ""Normallieferung"" optional wählbar.",3,5,4,2,1,Schnell und mit bestehender Infrastruktur umsetzbar.,gut,männlich,36-45,Vollzeit,01-Feb,89,städtisch,keine Social Media Nutzung
2021/06/03 8:48:33 pm EET,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/06/03 8:50:36 pm EET,ja,"0,10 - 0,50 Euro",Die Bezahlung der Auslieferungsfahrer sollte damit aber auch erhöht werden.,um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"nein, ich werde beim Abholen auf den PKW verzichten",,ich erwarte einen Preisnachlass für die verspäteten Lieferungen,bis zu zwei Tagen,,2,2,3,1,2,Flexibel ,brauche ich nicht,männlich,36-45,Vollzeit,03-Apr,45,städtisch,Instagram
2021/06/03 8:51:24 pm EET,ja,"1,01 - 1,50 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu einer Woche,,3,3,4,1,2,Ist am leichtesten umzusetzen und spart viele kleine Wege. ,brauche ich nicht,weiblich,56-65,,01-Feb,44,städtisch,Instagram
2021/06/03 8:51:30 pm EET,nicht immer,"0,51 - 1,00 Euro",,um die Preise für die Paketauslieferung zu senken,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, deshalb müssen auch schwere Pakete befördert werden können.",,"nein, ich werde beim Abholen auf den PKW verzichten",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu einer Woche,,1,4,3,2,3,,außerordentlich gut,weiblich,36-45,Teilzeit,01-Feb,47,städtisch,Facebook;Instagram
2021/06/03 8:51:43 pm EET,ja,keine weitere Gebühr,,um die Preise für die Paketauslieferung zu senken;um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um die Preise für die Paketauslieferung zu senken;um Bildungsangebote für präker Beschäftigte zu unterstützen,"nein, weil meine Pakete nie so viel wiegen;nein, ich berücksichtige das Gewicht bei der Bestellung",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu zwei Tagen,,1,4,5,2,3,Zufrieden,ganz nett,weiblich,46-55,Vollzeit,01-Feb,40470,städtisch,Facebook;Instagram
2021/06/03 8:53:07 pm EET,ja,"0,10 - 0,50 Euro",,,Benötigt standardisierte Übergabepunkte,,,Benötigt standardisierte Übergabepunkte und erscheint ökologisch fragwürdig ,,"Deckt nur einen Teil des Marktes ab, schwierig im ländlichen Bereich und für Ältete",,,Nicht akzeptabel für Kunden und Wettbewerb,1,4,5,2,3,"Ökologisch, machbar und praktikabel",außerordentlich gut,männlich,56-65,Vollzeit,01-Feb,42,ländlich,Facebook;Linkedin
2021/06/03 8:55:50 pm EET,außerordentlich,keine weitere Gebühr,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, wenn ich unter Zeitdruck bin",Bargeld !!! Vor Ort bezahlen ,ich erwarte einen Preisnachlass für die verspäteten Lieferungen,bis zu drei Tagen,,4,4,5,1,3,,brauche ich nicht,weiblich,26-35,Vollzeit,01-Feb,88,ländlich,Facebook;Twitter;Instagram;Linkedin
2021/06/03 8:56:18 pm EET,ja,keine weitere Gebühr,,um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um Bildungsangebote für präker Beschäftigte zu unterstützen,"nein, ich berücksichtige das Gewicht bei der Bestellung",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,max. einen Tag,,4,2,2,4,5,,ganz nett,männlich,36-45,Vollzeit,03-Apr,44,städtisch,Instagram;Linkedin
2021/06/03 8:58:15 pm EET,nicht immer,"0,51 - 1,00 Euro",,um Bildungsangebote für prekär Beschäftigte zu unterstützen,"Rechtschreibkorrektur: Inland statt Innland

In wieweit wird prinzipiell die Gefährdung von Verkehrsteilnehmern durch Roboter berücksichtigt? Spielt das evtl. für diese Untersuchung noch keine Rolle, um zunächst überhaupt die Haltung der Verbraucher bzgl. Umweltschutzes zu ermitteln? ",um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, deshalb müssen auch schwere Pakete befördert werden können.",Rechtschreibung: Inland; das Inland hat nichts mit dem Fluss Inn zu tun. ,"ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin","Inwiefern werden ältere, behinderte, kranke Menschen bei diesen Antwortmöglichkeiten berücksichtigt?

Rechtschreibung: Kohlendioxid-Emissionen","ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,"Die Wartezeit hängt vom Produkt (z. B. Tiefkühlprodukte) bzw. der Dringlichkeit, die Ware zu haben(Medizin), ab. ",5,3,3,2,1,"Packstationen sind zur Zeit am unkompliziertesten, kostengünstigsten, ausgereiftesten. ",brauche ich nicht,weiblich,66+,Teilzeit,01-Feb,44,städtisch,andere Social Media
2021/06/03 9:00:33 pm EET,ja,,,,,,,,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,,,,2,4,3,1,5,"Leicht umsetzbar, nutze ich bereits.",brauche ich nicht,männlich,36-45,Vollzeit,01-Feb,45,städtisch,Twitter
2021/06/03 9:01:31 pm EET,außerordentlich,"1,01 - 1,50 Euro",,,,,,,,,,,,1,4,,2,3,Ich halte diese Möglichkeit für einfach umzusetzen und effektiv,gut,männlich,36-45,Vollzeit,03-Apr,86,ländlich,Facebook;Instagram
2021/06/03 9:03:08 pm EET,außerordentlich,"mehr als 2,00 Euro","Wenn die ""letzte Meile"" mit Lastenfahrrädern gemacht werden würde, dann wäre das ein gewaltiger Fortschritt",um Bildungsangebote für prekär Beschäftigte zu unterstützen,"Wie in 1, Lastenräder einsetzen und die Fahrenden anständig bezahlen. ",um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, deshalb müssen auch schwere Pakete befördert werden können.",Bitte keine Drohnen! Damit wird es nur noch mehr Lärm durch diese surrenden Propeller geben.,"nein, ich werde beim Abholen auf den PKW verzichten","Ich fahre selbst Lastenrad und setze diese auch in meiner Schreinerei in Düsseldorf ein. ich finde, Lastenräder sollten gefördert werden und kein technischer schnickSchnack, der nur weiteren Müll erzeugt. vermutlich werden kaputte drohnen nur entsorgt und nicht repariert. das ist MÜLL!","ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu einer Woche,im prinzip weiter oben schon beantwortet.,1,5,5,2,1,Das hält Menschen in Arbeit und wer Arbeit hat ist in unserer Gesellschaft anerkannter.,außerordentlich gut,männlich,46-55,Vollzeit,01-Feb,40,städtisch,keine Social Media Nutzung
2021/06/03 9:05:39 pm EET,nicht immer,,,,,,,,"ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu zwei Tagen;bis zu drei Tagen,,4,5,5,1,2,Weil so (hoffe ich) die wenigsten Arbeitsplätze wegfallen. ,brauche ich nicht,weiblich,56-65,Vollzeit,01-Feb,44,städtisch,Facebook;Instagram
2021/06/03 9:06:32 pm EET,ja,,,,,,,,"ja, wenn ich unter Zeitdruck bin",,,,,5,4,4,1,5,,ganz nett,weiblich,66+,,01-Feb,44,städtisch,Facebook;Twitter;Instagram
2021/06/03 9:09:09 pm EET,ja,"1,51 - 2,00 Euro",,,,,,,,,,,,1,5,4,2,3,,ganz nett,männlich,26-35,Vollzeit,01-Feb,44,städtisch,Facebook;Twitter;Instagram;andere Social Media
2021/06/03 9:09:40 pm EET,ja,keine weitere Gebühr,,um die Preise für die Paketauslieferung zu senken,,um die Preise für die Paketauslieferung zu senken,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,,,,4,1,1,5,5,,ganz nett,männlich,36-45,Vollzeit,03-Apr,45,städtisch,Instagram;andere Social Media
2021/06/03 9:11:52 pm EET,ja,"1,51 - 2,00 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,,2,3,2,1,4,"Pakete können jederzeit abgelegt und abgeholt werden, man ist nicht an Zeiten gebunden. ",außerordentlich gut,weiblich,46-55,Vollzeit,01-Feb,14,städtisch,keine Social Media Nutzung
2021/06/03 9:15:20 pm EET,nicht immer,"0,51 - 1,00 Euro",,um die Preise für die Paketauslieferung zu senken,,um die Preise für die Paketauslieferung zu senken,"nein, ich berücksichtige das Gewicht bei der Bestellung",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu zwei Tagen,"Hängt von dem Gebrauch der Ware ab, wann ich sie brauche, kann man überhaupt nicht pauschal abfragen.",1,3,2,,,"Dann behält wenigstens 1 Mensch seinen Arbeitsplatz. Sehe das Emissionproblem anders- weniger kaufen, mehr alte Sachen schätzen, weniger Online und die Geschäfte und somit die Städte am Leben halten. Weniger Konsum, weniger Emissionen. Sachen reparieren bzw. So herstellen, dass man sie reparieren kann. Ich will keine Drohnen, Roboter.",brauche ich nicht,weiblich,46-55,Vollzeit,01-Feb,45,städtisch,Instagram;Linkedin;andere Social Media
2021/06/03 9:16:53 pm EET,nicht immer,keine weitere Gebühr,,um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, deshalb müssen auch schwere Pakete befördert werden können.",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,ich erwarte einen Preisnachlass für die verspäteten Lieferungen,max. einen Tag,,1,2,3,2,3,,brauche ich nicht,männlich,46-55,Teilzeit,01-Feb,61,ländlich,Facebook
2021/06/03 9:18:07 pm EET,nicht immer,"1,51 - 2,00 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"nein, weil meine Pakete nie so viel wiegen",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu zwei Tagen,,3,4,5,1,2,,gut,weiblich,26-35,Teilzeit,01-Feb,44,städtisch,andere Social Media
2021/06/03 9:18:27 pm EET,ja,"1,51 - 2,00 Euro",,,,,,,"ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu zwei Tagen,,2,4,5,2,3,,gut,weiblich,66+,,01-Feb,9,städtisch,Facebook
2021/06/03 9:23:50 pm EET,ja,"0,51 - 1,00 Euro",,,,,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,,,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,,2,5,3,5,1,,gut,weiblich,56-65,,03-Apr,,ländlich,keine Social Media Nutzung
2021/06/03 9:28:34 pm EET,ja,"1,01 - 1,50 Euro",,um die Preise für die Paketauslieferung zu senken;um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"nein, ich berücksichtige das Gewicht bei der Bestellung",,"ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu zwei Tagen,,1,2,3,4,5,Annahme planbar ,außerordentlich gut,männlich,36-45,Vollzeit,03-Apr,44,städtisch,Facebook;Twitter;Instagram;Linkedin;andere Social Media
2021/06/03 9:29:25 pm EET,außerordentlich,"0,51 - 1,00 Euro",,,,,,,,,,,,1,3,5,4,2,Wegen der Reduzierung des Fahraufkommens,außerordentlich gut,männlich,56-65,Vollzeit,01-Feb,56,städtisch,keine Social Media Nutzung
2021/06/03 9:35:26 pm EET,ja,"0,51 - 1,00 Euro",,um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, deshalb müssen auch schwere Pakete befördert werden können.",,"ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu einer Woche,,1,5,5,2,2,Zustellungen Bündeln für weniger CO2,gut,weiblich,56-65,,01-Feb,45,ländlich,andere Social Media
2021/06/03 9:38:08 pm EET,ja,"1,51 - 2,00 Euro",,um Bildungsangebote für prekär Beschäftigte zu unterstützen,,,"ja, deshalb müssen auch schwere Pakete befördert werden können.",,,,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu zwei Tagen,,1,1,3,3,2,,außerordentlich gut,männlich,56-65,Vollzeit,03-Apr,44,städtisch,Facebook;Instagram
2021/06/03 9:42:02 pm EET,ja,"0,10 - 0,50 Euro",,,,,,,,,,,,1,5,5,2,3,,brauche ich nicht,männlich,46-55,Vollzeit,01-Feb,45,städtisch,Facebook;Instagram
2021/06/03 9:44:14 pm EET,ja,"0,51 - 1,00 Euro","Es muss sicher gestellt sein, dass die Lieferzeit dadurch nicht länger ist.",,,,,,,,,,,1,2,3,4,5,Nur eine Störung am Tag. ,gut,weiblich,46-55,Teilzeit,03-Apr,45,städtisch,keine Social Media Nutzung
2021/06/03 9:45:12 pm EET,ja,"0,51 - 1,00 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu zwei Tagen,,1,1,1,1,1,,außerordentlich gut,weiblich,36-45,Teilzeit,03-Apr,44,städtisch,Facebook;Instagram
2021/06/03 9:46:31 pm EET,ja,"1,01 - 1,50 Euro;1,51 - 2,00 Euro",,,Vollautomatisierungen stehebich skeptisch gegenüber/sind mir unheimlich ,,,,,,,,,1,,,3,2,"Ich mag es nicht, wenn Menschen durch Maschinen ersetzt werden",außerordentlich gut,weiblich,36-45,Teilzeit,03-Apr,45,städtisch,keine Social Media Nutzung
2021/06/03 9:47:52 pm EET,ja,,,,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,,,,,,2,4,1,3,5,Schnelligkeit der Lieferung bleibt gleich/wird verbessert bei gleichzeitiger CO2-Reduzierung. ,gut,männlich,17-25,Vollzeit,01-Feb,58,städtisch,Facebook
2021/06/03 9:53:58 pm EET,nicht immer,"0,10 - 0,50 Euro",Zustellung sollte vor 12 Uhr erfolgen,um die Preise für die Paketauslieferung zu senken,,um Bildungsangebote für präker Beschäftigte zu unterstützen,"nein, weil meine Pakete nie so viel wiegen",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,ich erwarte einen Preisnachlass für die verspäteten Lieferungen,max. einen Tag,schlechte Idee,1,2,3,4,5,Kompakte Lieferung,brauche ich nicht,männlich,56-65,Vollzeit,01-Feb,44,städtisch,Linkedin;andere Social Media
2021/06/03 9:54:00 pm EET,ja,"0,10 - 0,50 Euro",,,,,,,"ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu zwei Tagen,,2,5,4,1,3,"Weil ich dadurch keine Nachteile (Mehrkosten, Wartezeit) habe ",ganz nett,weiblich,46-55,Teilzeit,4+,45,städtisch,Facebook;Instagram
2021/06/03 9:54:24 pm EET,außerordentlich,"0,51 - 1,00 Euro","Passen denn alle Pakete in das Fahrzeug des einen Zustellers? Mit scheinen die Wagen der verschiedenen Zustelldienste schon ziemlich voll. 
Wie hoch ist der Wirkungsgrad der einzelnen Zusteller ",um die Preise für die Paketauslieferung zu senken,"Was machen die Menschen, welche durch den Roboter ersetzt werden?",um die Preise für die Paketauslieferung zu senken,"ja, deshalb müssen auch schwere Pakete befördert werden können.","Auch Drohnen benötigen Strom, das Aufladen der Akkus erzeugt auch CO2","ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist",Paketboxen an den Häusern ,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,"Kaufe lieber im Geschäft, wenn ich sofort haben will",2,4,3,5,1,Ich habe doch Zeit,gut,männlich,46-55,Vollzeit,03-Apr,44,städtisch,keine Social Media Nutzung
2021/06/03 9:56:31 pm EET,ja,"0,51 - 1,00 Euro",,,,,,,,,,,,1,3,4,2,5,Sinnvolle Lösung ohne zusätzliche Wartezeit. Ausserdem kein Verlust von Arbeitsplätzen .,ganz nett,weiblich,46-55,Vollzeit,01-Feb,45,ländlich,Facebook;Instagram;Linkedin
2021/06/03 10:07:06 pm EET,ja,,,,,,,,"ja, wenn ich unter Zeitdruck bin",,,,,4,,5,1,3,,gut,männlich,46-55,Vollzeit,03-Apr,40,ländlich,Facebook;Twitter;Instagram;Linkedin
2021/06/03 10:09:32 pm EET,ja,"0,10 - 0,50 Euro",Nein,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,Nein,um Bildungsangebote für präker Beschäftigte zu unterstützen,"nein, ich berücksichtige das Gewicht bei der Bestellung;ja, deshalb müssen auch schwere Pakete befördert werden können.",,"nein, ich werde beim Abholen auf den PKW verzichten",,ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,bis zu drei Tagen,,,3,3,2,1,,gut,weiblich,66+,,01-Feb,44,städtisch,keine Social Media Nutzung
2021/06/03 10:09:32 pm EET,ja,keine weitere Gebühr,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, aber diese Zustellungsart steckt noch in den Anfängen;ja, deshalb müssen auch schwere Pakete befördert werden können.",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,,4,1,1,2,3,,außerordentlich gut,männlich,36-45,Vollzeit,03-Apr,45145,städtisch,Facebook
2021/06/03 10:14:58 pm EET,ja,keine weitere Gebühr,,um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, deshalb müssen auch schwere Pakete befördert werden können.",,"nein, ich werde beim Abholen auf den PKW verzichten",,ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,bis zu zwei Tagen,,1,3,2,1,3,,gut,männlich,46-55,Vollzeit,01-Feb,40,städtisch,Instagram
2021/06/03 10:17:00 pm EET,außerordentlich,"mehr als 2,00 Euro",,um die Preise für die Paketauslieferung zu senken;um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um die Preise für die Paketauslieferung zu senken,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu zwei Tagen,,1,2,3,2,1,Weil es immer noch die klassische und schnellste zustell Variante ist. ,außerordentlich gut,,36-45,Vollzeit,01-Feb,58,ländlich,Facebook
2021/06/03 10:19:57 pm EET,ja,keine weitere Gebühr,,,,,,,,,,,,1,5,4,3,2,Weil es die Umwelt schont und man nicht mehrmals täglich Pakete annehmen muss. ,ganz nett,weiblich,36-45,Teilzeit,03-Apr,45,städtisch,andere Social Media
2021/06/03 10:31:16 pm EET,ja,keine weitere Gebühr,Jeder sollte an seine Umwelt und an seine Nachkommen denken. Da sollte es ohne wenn und aber selbstverständlich sein das es vom Statt gefördert wird und kostenfrei ist.,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um die Preise für die Paketauslieferung zu senken,"ja, aber diese Zustellungsart steckt noch in den Anfängen;ja, deshalb müssen auch schwere Pakete befördert werden können.","Wenn Pakete bis 2 kg via Drohne befördert werden, auf die Masse gesehen, eine erhebliche Entlastung für die Paketzusteller. ","ja, wenn das Paket zu schwer ist",,,max. einen Tag,Bei uns auf dem Land ist das schon so.Ich kenne es nicht anders,4,5,2,1,3,Ein zentraler Abholort. Kann sich jeder drauf einstellen.,gut,männlich,36-45,Vollzeit,03-Apr,44,ländlich,keine Social Media Nutzung
2021/06/03 10:41:27 pm EET,ja,,,,,,,,,,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,,,,,,,,außerordentlich gut,weiblich,36-45,Vollzeit,03-Apr,45,städtisch,keine Social Media Nutzung
2021/06/03 10:41:57 pm EET,ja,"0,51 - 1,00 Euro",,,,,,,,,,,,1,4,5,2,3,Scheint am praktikabelsten zu sein. Und am effektivsten. ,außerordentlich gut,männlich,56-65,Vollzeit,01-Feb,44,städtisch,keine Social Media Nutzung
2021/06/03 10:51:04 pm EET,ja,"0,10 - 0,50 Euro",,,Und in wie weit wird bei dem erhöhten Stromverbrauch und dessen Produktion wiederum CO2 eingespart? Von der Produktion der Akkus der jeweiligen Robotern ganz zu schweigen. ,um die Preise für die Paketauslieferung zu senken,"ja, aber diese Zustellungsart steckt noch in den Anfängen","Wäre gut kleine Lieferungen praktisch, allerdings sind hier weiterhin die gleichen Probleme wie nei den Robotern zu finden. ","ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,,bis zu zwei Tagen,,1,4,3,3,2,"Das finde ich am praktischsten, es trifft allerdings nur Sekten zu an einem Tag von mehreren Dienstleistern beliefert zu werden",brauche ich nicht,weiblich,26-35,Vollzeit,01-Feb,4229,städtisch,Facebook;Instagram
2021/06/03 10:53:36 pm EET,ja,,"Ich verstehe die Frage nicht, bin promovierte Soziologin und habe ein Zertifikat in nachhaltiger Führung: Ich glaube nicht zu dumm zu sein, aber was wollen sie wissen / fragen?
",um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für prekär Beschäftigte zu unterstützen,Hä? Wozu? ,um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für präker Beschäftigte zu unterstützen,"nein, ich berücksichtige das Gewicht bei der Bestellung","Sie geben keine Entscheidungsalternativen aus Konsumentenperspektive an. Wenn ich ein größeres Gewicht bestelle, zahle ich was ggf  nötig ist. Ihre Antwortiptionen haben rein gar nichts mit meinen Gedanken zum Thema zu tun und sind nicht logisch distinkt.
",,"Ich habe keine Möglichkeiten gewählt, weil sie nicht gefragt haben. Ich verwende selten einen PKW aber auch selten Packstationen. Warum silollte ich? Ich habe altersbedingt  nicht ihre Perspektive auf ein Problem, das sie aber auch nicht veranschaulichen. ",,,"Worauf soll ich warten? Es gibt dringende Bestellungen aufgrund beruflicher Erfordernisse, die mache ich über Amazon Prime, Tarif meines Partners und weniger dringende, die Regel, über Standardtarife um sozial und umweltverträglich zu bleiben ihre Entscheidungsalternativen habe ich nicht. Worauf wollen sie hinaus? Fragen Sie einfacher. ",3,3,3,3,3,"Ist alles nicht relevant für meine Entscheidung. Ich will, dass etwas nach einer Zeitabsprache ankommt. Natürlich ist Wartezeit un akzeptable, aber ich warte ja nur, sollte ein Anbieter mir u realistische Angaben machen. Das tut niemand und das ist so okay. Es muss nicht schnell, nur nach Absprache geliefert werden. Amazon selbst erhebt Zeitdruck zum System, nicht ich als Kunde. ",ganz nett,weiblich,46-55,Vollzeit,01-Feb,76137,städtisch,Facebook;Twitter;Instagram;Linkedin;andere Social Media
2021/06/03 10:56:15 pm EET,nicht immer,"0,51 - 1,00 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"nein, ich berücksichtige das Gewicht bei der Bestellung",,"ja, wenn das Paket zu schwer ist",,ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,bis zu drei Tagen,,3,4,3,1,2,,ganz nett,männlich,56-65,,01-Feb,45,städtisch,Facebook
2021/06/03 10:58:30 pm EET,ja,"0,10 - 0,50 Euro","Hört sich gut an, denke nur EAutos sind nicht die Lösung. Was passiert mit alten Batterien?",,,,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,,,,,2,1,Für mich am einfachsten ,außerordentlich gut,weiblich,56-65,Vollzeit,01-Feb,44,städtisch,andere Social Media
